"outcome","season","stage","match_id","home_team_goal","away_team_goal","country_name","league_name","home_buildUpPlaySpeed","home_buildUpPlayPassing","home_chanceCreationPassing","home_chanceCreationCrossing","home_chanceCreationShooting","home_defencePressure","home_defenceAggression","home_defenceTeamWidth","away_buildUpPlaySpeed","away_buildUpPlayPassing","away_chanceCreationPassing","away_chanceCreationCrossing","away_chanceCreationShooting","away_defencePressure","away_defenceAggression","away_defenceTeamWidth","home_buildUpPlayDribblingClass","home_buildUpPlayPositioningClass","home_chanceCreationPositioningClass","home_defenceDefenderLineClass","away_buildUpPlayDribblingClass","away_buildUpPlayPositioningClass","away_chanceCreationPositioningClass","away_defenceDefenderLineClass"
"H","2008/2009","21",492996,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","21",492997,2,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","22",492998,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","22",492999,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","22",493000,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","22",493001,3,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","22",493002,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","22",493003,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","22",493004,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","22",493005,4,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","22",493006,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","23",493007,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","23",493008,4,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","23",493009,3,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","23",493010,0,6,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","23",493011,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","23",493012,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","23",493013,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","23",493014,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","23",493015,1,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","24",493016,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","24",493017,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","24",493018,3,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","24",493019,4,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","24",493020,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","24",493021,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","24",493022,3,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","24",493023,4,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","24",493024,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","25",493025,1,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","25",493026,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","25",493027,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","25",493028,2,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","25",493029,4,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","25",493030,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","25",493031,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","25",493032,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","25",493033,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","26",493034,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","26",493035,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","26",493036,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","26",493037,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","26",493038,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","26",493039,1,4,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","26",493040,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","26",493041,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","26",493042,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","27",493043,2,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","27",493044,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","27",493045,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","27",493046,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","27",493047,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","27",493048,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","27",493049,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","27",493050,3,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","27",493051,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","28",493052,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","28",493053,3,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","28",493054,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","28",493055,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","28",493056,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","28",493057,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","28",493058,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","28",493059,1,4,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","28",493060,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","29",493061,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","29",493062,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","29",493063,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","29",493064,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","29",493065,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","29",493066,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","29",493067,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","29",493068,4,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","29",493069,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","3",492491,4,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","3",492492,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","3",492493,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","3",492494,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","3",492495,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","3",492496,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","3",492497,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","3",492498,1,4,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","3",492499,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","30",493070,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","30",493071,0,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","30",493072,3,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","30",493073,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","30",493074,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","30",493075,2,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","30",493076,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","30",493077,5,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","30",493078,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","31",493079,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","31",493080,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","31",493081,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","31",493082,1,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","31",493083,4,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","31",493084,4,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","31",493085,3,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","31",493086,2,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","31",493087,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","32",493088,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","32",493089,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","32",493090,0,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","32",493091,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","32",493092,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","32",493093,2,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","32",493094,1,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","32",493095,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","32",493096,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","33",493097,2,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","33",493098,3,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","33",493099,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","33",493100,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","33",493101,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","33",493102,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","33",493103,3,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D","2008/2009","33",493104,1,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","33",493105,2,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","34",493106,0,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","34",493107,0,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","34",493108,3,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","34",493109,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","34",493110,1,2,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","34",493111,3,0,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2008/2009","34",493112,4,1,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","2008/2009","34",493113,1,3,"Belgium","Belgium Jupiler League",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
